,Close
2018-01-02,69.54
2018-01-03,69.05
2018-01-04,66.79
2018-01-05,66.77
2018-01-08,67.32
2018-01-09,65.9
2018-01-10,65.34
2018-01-11,64.37
2018-01-12,64.06
2018-01-16,63.66
2018-01-17,64.21
2018-01-18,63.64
2018-01-19,63.77
2018-01-22,64.31
2018-01-23,64.59
2018-01-24,64.3
2018-01-25,64.12
2018-01-26,63.16
2018-01-29,62.57
2018-01-30,61.83
2018-01-31,62.91
2018-02-01,60.69
2018-02-02,60.12
2018-02-05,58.29
2018-02-06,57.79
2018-02-07,57.53
2018-02-08,55.58
2018-02-09,56.7
2018-02-12,57.27
2018-02-13,57.54
2018-02-14,57.66
2018-02-15,57.84
2018-02-16,58.04
2018-02-20,58.06
2018-02-21,56.74
2018-02-22,58.28
2018-02-23,59.01
2018-02-26,59.33
2018-02-27,57.91
2018-02-28,58.11
2018-03-01,58.33
2018-03-02,58.93
2018-03-05,58.72
2018-03-06,58.95
2018-03-07,58.85
2018-03-08,58.96
2018-03-09,59.1
2018-03-12,59.12
2018-03-13,59.2
2018-03-14,58.82
2018-03-15,58.26
2018-03-16,58.27
2018-03-19,57.32
2018-03-20,56.96
2018-03-21,56.51
2018-03-22,56.64
2018-03-23,55.85
2018-03-26,56.62
2018-03-27,57.09
2018-03-28,59.02
2018-03-29,58.98
2018-04-02,57.7
2018-04-03,58.61
2018-04-04,59.4
2018-04-05,59.67
2018-04-06,58.7
2018-04-09,58.58
2018-04-10,58.98
2018-04-11,58.87
2018-04-12,58.19
2018-04-13,58.39
2018-04-16,58.53
2018-04-17,58.58
2018-04-18,58.24
2018-04-19,57.1
2018-04-20,56.12
2018-04-23,56.11
2018-04-24,56.18
2018-04-25,56.0
2018-04-26,57.24
2018-04-27,58.78
2018-04-30,58.85
2018-05-01,59.26
2018-05-02,58.11
2018-05-03,57.75
2018-05-04,58.76
2018-05-07,58.9
2018-05-08,58.09
2018-05-09,58.65
2018-05-10,58.64
2018-05-11,58.55
2018-05-14,57.7
2018-05-15,56.4
2018-05-16,56.29
2018-05-17,56.27
2018-05-18,55.7
2018-05-21,56.66
2018-05-22,57.2
2018-05-23,57.6
2018-05-24,57.38
2018-05-25,57.8
2018-05-29,58.0
2018-05-30,58.41
2018-05-31,58.08
2018-06-01,57.76
2018-06-04,58.46
2018-06-05,58.82
2018-06-06,59.17
2018-06-07,59.16
2018-06-08,59.47
2018-06-11,59.32
2018-06-12,60.42
2018-06-13,59.37
2018-06-14,60.01
2018-06-15,59.71
2018-06-18,59.64
2018-06-19,59.06
2018-06-20,60.07
2018-06-21,61.29
2018-06-22,62.68
2018-06-25,62.58
2018-06-26,62.38
2018-06-27,62.2
2018-06-28,62.46
2018-06-29,62.08
2018-07-02,61.55
2018-07-03,61.64
2018-07-05,62.14
2018-07-06,62.36
2018-07-09,61.92
2018-07-10,61.69
2018-07-11,61.32
2018-07-12,61.29
2018-07-13,61.22
2018-07-16,61.03
2018-07-17,60.77
2018-07-18,60.69
2018-07-19,61.48
2018-07-20,61.44
2018-07-23,61.78
2018-07-24,60.97
2018-07-25,62.83
2018-07-26,62.9
2018-07-27,61.87
2018-07-30,62.7
2018-07-31,63.63
2018-08-01,63.63
2018-08-02,63.6
2018-08-03,64.84
2018-08-06,63.69
2018-08-07,63.36
2018-08-08,63.19
2018-08-09,63.32
2018-08-10,63.25
2018-08-13,62.85
2018-08-14,63.38
2018-08-15,63.81
2018-08-16,64.27
2018-08-17,65.21
2018-08-20,65.68
2018-08-21,65.06
2018-08-22,64.78
2018-08-23,64.96
2018-08-24,65.44
2018-08-27,65.0
2018-08-28,66.07
2018-08-29,66.0
2018-08-30,65.78
2018-08-31,66.03
2018-09-04,65.1
2018-09-05,65.88
2018-09-06,66.37
2018-09-07,65.14
2018-09-10,65.68
2018-09-11,65.69
2018-09-12,65.27
2018-09-13,65.77
2018-09-14,64.65
2018-09-17,65.49
2018-09-18,65.35
2018-09-19,64.5
2018-09-20,65.32
2018-09-21,65.37
2018-09-24,63.95
2018-09-25,64.31
2018-09-26,63.38
2018-09-27,63.46
2018-09-28,64.67
2018-10-01,64.49
2018-10-02,64.19
2018-10-03,63.2
2018-10-04,63.04
2018-10-05,63.13
2018-10-08,64.26
2018-10-09,64.05
2018-10-10,63.2
2018-10-11,61.67
2018-10-12,61.74
2018-10-15,61.92
2018-10-16,62.98
2018-10-17,63.02
2018-10-18,62.94
2018-10-19,63.45
2018-10-22,62.52
2018-10-23,62.75
2018-10-24,62.76
2018-10-25,64.19
2018-10-26,64.09
2018-10-29,64.9
2018-10-30,64.89
2018-10-31,63.36
2018-11-01,64.06
2018-11-02,62.81
2018-11-05,63.29
2018-11-06,63.47
2018-11-07,64.1
2018-11-08,64.94
2018-11-09,65.25
2018-11-12,65.03
2018-11-13,64.52
2018-11-14,63.89
2018-11-15,62.55
2018-11-16,63.52
2018-11-19,63.53
2018-11-20,63.56
2018-11-21,63.2
2018-11-23,62.84
2018-11-26,62.56
2018-11-27,62.64
2018-11-28,62.89
2018-11-29,62.83
2018-11-30,63.65
2018-12-03,64.07
2018-12-04,63.18
2018-12-06,65.83
2018-12-07,65.08
2018-12-10,64.19
2018-12-11,63.91
2018-12-12,62.19
2018-12-13,62.29
2018-12-14,61.51
2018-12-17,58.23
2018-12-18,59.28
2018-12-19,57.75
2018-12-20,57.48
2018-12-21,57.45
2018-12-24,55.75
2018-12-26,58.05
2018-12-27,58.33
2018-12-28,58.46
2018-12-31,58.68
2019-01-02,56.81
2019-01-03,56.89
2019-01-04,57.1
2019-01-07,57.66
2019-01-08,58.88
2019-01-09,58.81
2019-01-10,59.56
2019-01-11,59.79
2019-01-14,59.83
2019-01-15,60.6
2019-01-16,61.17
2019-01-17,61.45
2019-01-18,61.69
2019-01-22,61.55
2019-01-23,61.46
2019-01-24,61.44
2019-01-25,62.75
2019-01-28,63.5
2019-01-29,63.91
2019-01-30,64.96
2019-01-31,65.0
2019-02-01,64.45
2019-02-04,64.84
2019-02-05,64.77
2019-02-06,64.49
2019-02-07,65.73
2019-02-08,65.72
2019-02-11,66.27
2019-02-12,65.33
2019-02-13,65.48
2019-02-14,65.76
2019-02-15,66.32
2019-02-19,66.57
2019-02-20,65.83
2019-02-21,66.37
2019-02-22,65.88
2019-02-25,65.78
2019-02-26,65.79
2019-02-27,65.09
2019-02-28,65.25
2019-03-01,64.18
2019-03-04,64.52
2019-03-05,65.1
2019-03-06,64.44
2019-03-07,64.01
2019-03-08,63.77
2019-03-11,64.54
2019-03-12,64.98
2019-03-13,65.32
2019-03-14,65.32
2019-03-15,64.76
2019-03-18,64.47
2019-03-19,64.34
2019-03-20,64.81
2019-03-21,66.0
2019-03-22,66.11
2019-03-25,66.13
2019-03-26,67.11
2019-03-27,67.37
2019-03-28,68.05
2019-03-29,67.49
2019-04-01,67.68
2019-04-02,67.66
2019-04-03,67.95
2019-04-04,67.98
2019-04-05,68.86
2019-04-08,68.23
2019-04-09,67.55
2019-04-10,68.78
2019-04-11,68.36
2019-04-12,68.86
2019-04-15,68.39
2019-04-16,66.46
2019-04-17,65.69
2019-04-18,66.38
2019-04-22,64.64
2019-04-23,65.97
2019-04-24,66.94
2019-04-25,67.42
2019-04-26,67.57
2019-04-29,66.64
2019-04-30,67.17
2019-05-01,67.3
2019-05-02,66.96
2019-05-03,66.8
2019-05-06,66.3
2019-05-07,65.12
2019-05-08,65.28
2019-05-09,65.38
2019-05-10,65.54
2019-05-13,65.99
2019-05-14,66.43
2019-05-15,66.85
2019-05-16,67.25
2019-05-17,66.96
2019-05-20,66.07
2019-05-21,66.49
2019-05-22,66.39
2019-05-23,66.73
2019-05-24,66.76
2019-05-28,66.42
2019-05-29,65.11
2019-05-30,65.3
2019-05-31,65.96
2019-06-03,66.01
2019-06-04,65.85
2019-06-05,67.91
2019-06-06,67.89
2019-06-07,67.47
2019-06-10,67.48
2019-06-11,67.53
2019-06-12,67.8
2019-06-13,68.51
2019-06-14,68.87
2019-06-17,69.56
2019-06-18,69.19
2019-06-19,69.74
2019-06-20,69.9
2019-06-21,69.52
2019-06-24,68.86
2019-06-25,68.02
2019-06-26,66.23
2019-06-27,66.9
2019-06-28,66.74
2019-07-01,66.72
2019-07-02,67.75
2019-07-03,68.81
2019-07-05,68.48
2019-07-08,68.82
2019-07-09,69.41
2019-07-10,69.42
2019-07-11,68.6
2019-07-12,68.54
2019-07-15,68.14
2019-07-16,67.23
2019-07-17,66.54
2019-07-18,66.54
2019-07-19,65.01
2019-07-22,64.63
2019-07-23,65.55
2019-07-24,66.15
2019-07-25,66.12
2019-07-26,66.2
2019-07-29,66.74
2019-07-30,66.93
2019-07-31,66.7
2019-08-01,65.96
2019-08-02,65.76
2019-08-05,63.84
2019-08-06,64.21
2019-08-07,64.7
2019-08-08,65.6
2019-08-09,64.98
2019-08-12,64.84
2019-08-13,65.2
2019-08-14,64.71
2019-08-15,65.04
2019-08-16,65.19
2019-08-19,65.73
2019-08-20,65.0
2019-08-21,65.36
2019-08-22,65.16
2019-08-23,63.34
2019-08-26,63.61
2019-08-27,62.83
2019-08-28,63.32
2019-08-29,64.43
2019-08-30,64.51
2019-09-03,65.33
2019-09-04,66.48
2019-09-05,66.58
2019-09-06,66.92
2019-09-09,68.39
2019-09-10,68.22
2019-09-11,68.72
2019-09-12,69.07
2019-09-13,68.06
2019-09-16,68.23
2019-09-17,68.11
2019-09-18,67.89
2019-09-19,68.0
2019-09-20,67.73
2019-09-23,67.67
2019-09-24,67.62
2019-09-25,67.55
2019-09-26,68.85
2019-09-27,69.08
2019-09-30,69.49
2019-10-01,69.24
2019-10-02,68.48
2019-10-03,68.3
2019-10-04,69.02
2019-10-07,68.87
2019-10-08,68.37
2019-10-09,68.22
2019-10-10,68.3
2019-10-11,68.49
2019-10-14,68.44
2019-10-15,68.6
2019-10-16,68.475
2019-10-17,68.47
2019-10-18,68.82
2019-10-21,69.5
2019-10-22,69.65
2019-10-23,69.29
2019-10-24,68.92
2019-10-25,68.5
2019-10-28,68.08
2019-10-29,68.54
2019-10-30,69.75
2019-10-31,67.24
2019-11-01,67.09
2019-11-04,66.32
2019-11-05,66.75
2019-11-06,66.72
2019-11-07,65.57
2019-11-08,64.66
2019-11-11,64.83
2019-11-12,64.81
2019-11-13,64.69
2019-11-14,65.77
2019-11-15,65.37
2019-11-18,65.2
2019-11-19,65.25
2019-11-20,64.41
2019-11-21,63.94
2019-11-22,64.14
2019-11-25,64.35
2019-11-26,64.7
2019-11-27,65.07
2019-11-29,65.04
2019-12-02,63.77
2019-12-03,64.13
2019-12-04,64.565
2019-12-05,64.0
2019-12-06,64.36
2019-12-09,64.6
2019-12-10,64.25
2019-12-11,62.65
2019-12-12,60.82
2019-12-13,60.91
2019-12-16,61.78
2019-12-17,61.48
2019-12-18,62.355
2019-12-19,62.54
2019-12-20,62.65
2019-12-23,61.94
2019-12-24,61.87
2019-12-26,62.0
2019-12-27,62.46
2019-12-30,62.4
2019-12-31,63.09
2020-01-02,61.68
2020-01-03,62.41
2020-01-06,62.57
2020-01-07,61.68
2020-01-08,62.175
2020-01-09,61.55
2020-01-10,61.92
2020-01-13,62.12
2020-01-14,62.66
2020-01-15,63.05
2020-01-16,63.25
2020-01-17,63.2
2020-01-21,63.85
2020-01-22,63.61
2020-01-23,64.08
2020-01-24,63.785
2020-01-27,63.33
2020-01-28,63.75
2020-01-29,62.97
2020-01-30,62.39
2020-01-31,62.04
2020-02-03,61.92
2020-02-04,62.65
2020-02-05,63.44
2020-02-06,63.51
2020-02-07,63.12
2020-02-10,63.8
2020-02-11,62.65
2020-02-12,62.31
2020-02-13,62.83
2020-02-14,64.02
