,Close
2018-01-02,82.2129
2018-01-03,83.7698
2018-01-04,85.7851
2018-01-05,87.0393
2018-01-08,86.9701
2018-01-09,87.9043
2018-01-10,87.5583
2018-01-11,87.4372
2018-01-12,87.6102
2018-01-16,87.4112
2018-01-17,87.022
2018-01-18,86.9096
2018-01-19,87.342
2018-01-22,87.9735
2018-01-23,88.181
2018-01-24,87.5237
2018-01-25,88.1032
2018-01-26,88.6568
2018-01-29,86.5982
2018-01-30,85.6295
2018-01-31,86.1052
2018-02-01,86.0533
2018-02-02,85.5343
2018-02-05,83.1125
2018-02-06,82.9827
2018-02-07,83.1038
2018-02-08,79.5057
2018-02-09,83.8909
2018-02-12,84.678
2018-02-13,84.1072
2018-02-14,86.6155
2018-02-15,87.4372
2018-02-16,87.2037
2018-02-20,87.0739
2018-02-21,87.2556
2018-02-22,87.4545
2018-02-23,89.9369
2018-02-26,90.5077
2018-02-27,89.2103
2018-02-28,88.6914
2018-03-01,87.2988
2018-03-02,87.4458
2018-03-05,88.2243
2018-03-06,88.0945
2018-03-07,88.5703
2018-03-08,89.2363
2018-03-09,92.3068
2018-03-12,91.7533
2018-03-13,91.7187
2018-03-14,90.2483
2018-03-15,90.3348
2018-03-16,90.3953
2018-03-19,91.4678
2018-03-20,92.8171
2018-03-21,92.0127
2018-03-22,89.1238
2018-03-23,87.7053
2018-03-26,89.9023
2018-03-27,88.1983
2018-03-28,87.0134
2018-03-29,86.9528
2018-04-02,86.0446
2018-04-03,86.6068
2018-04-04,87.7572
2018-04-05,88.3367
2018-04-06,86.2868
2018-04-09,86.529
2018-04-10,88.6827
2018-04-11,88.6395
2018-04-12,89.9542
2018-04-13,89.1584
2018-04-16,89.9628
2018-04-17,90.2223
2018-04-18,90.378
2018-04-19,90.0061
2018-04-20,89.5304
2018-04-23,89.9542
2018-04-24,89.0892
2018-04-25,88.0686
2018-04-26,89.6168
2018-04-27,89.5044
2018-04-30,89.1411
2018-05-01,88.8989
2018-05-02,87.9389
2018-05-03,87.541
2018-05-04,88.2329
2018-05-07,87.6707
2018-05-08,88.8557
2018-05-09,89.4698
2018-05-10,90.1877
2018-05-11,90.4731
2018-05-14,88.726
2018-05-15,87.2469
2018-05-16,87.1518
2018-05-17,86.4166
2018-05-18,86.6933
2018-05-21,87.3334
2018-05-22,85.9668
2018-05-23,86.5636
