,Close
2000-01-03,182.0586
2000-01-04,168.8471
2000-01-05,164.3415
2000-01-06,152.581
2000-01-07,157.5448
2000-01-10,171.0617
2000-01-11,162.8141
2000-01-12,163.5014
2000-01-13,169.3053
2000-01-14,183.3568
2000-01-18,175.3383
2000-01-19,172.2836
2000-01-20,177.4002
2000-01-21,176.4074
2000-01-24,170.3744
2000-01-25,173.3527
2000-01-26,169.9926
2000-01-27,166.4034
2000-01-28,155.7884
2000-01-31,167.0907
2000-02-01,167.3961
2000-02-02,176.942
2000-02-03,186.8697
2000-02-04,190.6116
2000-02-07,193.8954
2000-02-08,195.9573
2000-02-09,187.6333
2000-02-10,190.0007
2000-02-11,184.8078
2000-02-14,179.7676
2000-02-15,181.9822
2000-02-16,180.7603
2000-02-17,179.7676
2000-02-18,177.0947
2000-02-22,191.6808
2000-02-23,196.0337
2000-02-24,200.9212
2000-02-25,194.8118
2000-02-28,193.6663
2000-02-29,208.3288
2000-03-01,207.7178
2000-03-02,213.1399
2000-03-03,214.209
2000-03-06,220.4711
2000-03-07,216.6527
2000-03-08,206.5723
2000-03-09,197.9429
2000-03-10,210.2379
2000-03-13,202.5249
2000-03-14,196.7974
2000-03-15,184.2732
2000-03-16,184.5023
2000-03-17,182.4404
2000-03-20,188.4734
2000-03-21,194.2009
2000-03-22,200.3102
2000-03-23,198.5538
2000-03-24,199.1647
2000-03-27,199.5466
2000-03-28,202.0667
2000-03-29,185.7242
2000-03-30,175.7201
2000-03-31,173.9637
2000-04-03,169.5344
2000-04-04,163.2723
2000-04-05,175.7965
2000-04-06,176.8656
2000-04-07,185.5714
2000-04-10,182.0586
2000-04-11,150.1372
2000-04-12,139.5986
2000-04-13,142.1951
2000-04-14,133.1838
2000-04-17,142.2714
2000-04-18,143.5697
2000-04-19,131.351
2000-04-20,135.5512
2000-04-24,128.2199
2000-04-25,136.773
2000-04-26,143.8751
2000-04-27,141.8132
2000-04-28,145.4788
2000-05-01,148.6099
2000-05-02,141.8896
2000-05-03,139.2168
2000-05-04,135.3221
2000-05-05,133.3365
2000-05-08,130.3582
2000-05-09,127.2272
2000-05-10,106.379
2000-05-11,111.2665
2000-05-12,116.9176
2000-05-15,117.5286
2000-05-16,119.9723
2000-05-17,115.9249
2000-05-18,113.7102
2000-05-19,109.8919
2000-05-22,107.3718
2000-05-23,108.4409
2000-05-24,113.6339
2000-05-25,112.4884
2000-05-26,112.5647
2000-05-30,117.834
2000-05-31,114.5503
2000-06-01,120.9651
2000-06-02,135.1693
2000-06-05,138.8349
2000-06-06,135.8566
2000-06-07,136.3148
2000-06-08,132.191
2000-06-09,127.8381
2000-06-12,126.9217
2000-06-13,125.318
2000-06-14,118.2159
2000-06-15,125.0889
2000-06-16,124.8598
2000-06-19,122.3397
2000-06-20,126.0053
2000-06-21,127.1508
2000-06-22,122.5688
2000-06-23,117.2995
2000-06-26,109.281
2000-06-27,110.1974
2000-06-28,110.1974
2000-06-29,106.3027
2000-06-30,106.5318
2000-07-03,109.7392
2000-07-05,110.4265
2000-07-06,117.0704
2000-07-07,120.5069
2000-07-10,118.6741
2000-07-11,122.1106
2000-07-12,129.9
2000-07-13,143.646
2000-07-14,142.2714
2000-07-17,140.6677
2000-07-18,137.9185
2000-07-19,133.7947
2000-07-20,139.7513
2000-07-21,135.3984
2000-07-24,134.2529
2000-07-25,137.6894
2000-07-26,134.2529
2000-07-27,122.7979
2000-07-28,120.9651
2000-07-31,121.1942
2000-08-01,127.1508
2000-08-02,134.9402
2000-08-03,132.191
2000-08-04,129.2127
2000-08-07,131.7328
2000-08-08,127.1508
2000-08-09,126.4635
2000-08-10,124.4016
2000-08-11,124.4016
2000-08-14,127.609
2000-08-15,130.8164
2000-08-16,134.0238
2000-08-17,135.1693
2000-08-18,133.7947
2000-08-21,131.2746
2000-08-22,132.4201
2000-08-23,133.3365
2000-08-24,129.6709
2000-08-25,130.3582
2000-08-28,130.3582
2000-08-29,131.2746
2000-08-30,128.5254
2000-08-31,132.191
2000-09-01,131.5037
2000-09-05,128.7545
2000-09-06,126.6926
2000-09-07,129.4418
2000-09-08,124.4016
2000-09-11,121.6524
2000-09-12,117.9868
2000-09-13,122.1106
2000-09-14,127.1508
2000-09-15,128.2963
2000-09-18,122.3397
2000-09-19,129.6709
2000-09-20,126.9217
2000-09-21,120.9651
2000-09-22,116.6122
2000-09-25,114.7794
2000-09-26,108.5937
2000-09-27,104.4698
2000-09-28,106.0735
2000-09-29,103.5534
2000-10-02,102.4079
2000-10-03,100.5751
2000-10-04,109.0519
2000-10-05,104.0116
2000-10-06,99.4296
2000-10-09,98.9714
2000-10-10,96.6804
2000-10-11,78.5815
2000-10-12,73.9995
2000-10-13,81.1016
2000-10-16,82.018
2000-10-17,79.0397
2000-10-18,76.0614
2000-10-19,84.309
2000-10-20,85.6836
2000-10-23,87.0582
2000-10-24,83.6217
2000-10-25,77.8942
2000-10-26,79.9561
2000-10-27,80.1852
2000-10-30,82.4762
2000-10-31,91.4111
2000-11-01,89.1201
2000-11-02,90.0365
2000-11-03,93.473
2000-11-06,90.4947
2000-11-07,88.4328
2000-11-08,85.2254
2000-11-09,84.0799
2000-11-10,79.727
2000-11-13,83.6217
2000-11-14,87.9746
2000-11-15,87.2873
2000-11-16,84.309
2000-11-17,82.4762
2000-11-20,83.6217
2000-11-21,82.018
2000-11-22,77.2069
2000-11-24,80.6434
2000-11-27,79.2688
2000-11-28,76.0614
2000-11-29,76.0614
2000-11-30,73.5413
2000-12-01,68.0429
2000-12-04,67.3556
2000-12-05,69.6466
2000-12-06,65.2937
2000-12-07,65.0646
2000-12-08,70.563
2000-12-11,79.4979
2000-12-12,76.2905
2000-12-13,73.7704
2000-12-14,73.9995
2000-12-15,71.2503
2000-12-18,70.563
2000-12-19,71.2503
2000-12-20,67.5847
2000-12-21,64.1482
2000-12-22,68.7302
2000-12-26,73.3122
2000-12-27,77.6651
2000-12-28,76.2905
2000-12-29,74.2286
2001-01-02,74.2286
2001-01-03,88.891
2001-01-04,84.5381
2001-01-05,77.6651
2001-01-08,79.727
2001-01-09,75.8323
2001-01-10,77.6651
2001-01-11,81.1016
2001-01-12,81.1016
2001-01-16,77.8942
2001-01-17,82.2471
2001-01-18,87.7455
2001-01-19,90.4947
2001-01-22,86.1418
2001-01-23,86.1418
2001-01-24,85.9127
2001-01-25,82.4762
2001-01-26,82.7053
2001-01-29,84.6756
2001-01-30,84.3457
2001-01-31,83.6125
2001-02-01,80.8633
2001-02-02,78.1508
2001-02-05,74.8151
2001-02-06,76.4279
2001-02-07,73.2022
2001-02-08,72.6524
2001-02-09,69.28
2001-02-12,71.0028
2001-02-13,72.3958
2001-02-14,70.0131
2001-02-15,70.1231
2001-02-16,68.217
2001-02-20,67.0806
2001-02-21,63.525
2001-02-22,63.3784
2001-02-23,59.5661
2001-02-26,58.2465
2001-02-27,56.0472
2001-02-28,55.6073
2001-03-01,58.3931
2001-03-02,61.5456
2001-03-05,61.3989
2001-03-06,64.8813
2001-03-07,64.1848
2001-03-08,59.5661
2001-03-09,57.0002
2001-03-12,54.9841
2001-03-13,55.7173
2001-03-14,53.1147
2001-03-15,52.8214
2001-03-16,51.3185
2001-03-19,54.9841
2001-03-20,51.7584
2001-03-21,51.905
2001-03-22,57.4767
2001-03-23,58.6131
2001-03-26,59.7128
2001-03-27,58.5031
2001-03-28,54.9108
2001-03-29,53.2246
2001-03-30,52.2716
2001-04-02,53.8844
2001-04-03,50.2188
2001-04-04,51.5018
2001-04-05,54.8008
2001-04-06,42.1545
2001-04-09,42.1545
2001-04-10,47.6529
2001-04-11,47.2864
2001-04-12,48.606
2001-04-16,50.4021
2001-04-17,51.3185
2001-04-18,55.7173
2001-04-19,58.7964
2001-04-20,58.6864
2001-04-23,56.4137
2001-04-24,54.4343
2001-04-25,54.9841
2001-04-26,53.5179
2001-04-27,56.7803
2001-04-30,57.0002
2001-05-01,58.2832
2001-05-02,60.4092
2001-05-03,58.1366
2001-05-04,60.2993
2001-05-07,60.116
2001-05-08,59.7861
2001-05-09,58.7597
2001-05-10,57.9166
2001-05-11,58.6497
2001-05-14,57.6967
2001-05-15,54.8375
2001-05-16,57.3668
2001-05-17,57.0369
2001-05-18,57.1835
2001-05-21,60.6292
2001-05-22,60.8491
2001-05-23,59.1996
2001-05-24,59.4928
2001-05-25,57.4401
2001-05-29,54.9841
2001-05-30,51.6851
2001-05-31,53.8844
2001-06-01,52.3449
2001-06-04,52.2716
2001-06-05,55.8639
2001-06-06,54.251
2001-06-07,57.0002
2001-06-08,55.7173
2001-06-11,54.4709
2001-06-12,51.3185
2001-06-13,54.5443
2001-06-14,51.0619
2001-06-15,52.2349
2001-06-18,47.9095
2001-06-19,48.2394
2001-06-20,49.4124
2001-06-21,51.5018
2001-06-22,53.3346
2001-06-25,53.3346
2001-06-26,53.7012
2001-06-27,55.2774
2001-06-28,56.707
2001-06-29,60.7025
2001-07-02,61.4723
2001-07-03,61.9488
2001-07-05,58.6864
2001-07-06,56.3404
2001-07-09,56.3404
2001-07-10,56.8169
2001-07-11,57.4401
2001-07-12,66.5308
2001-07-13,64.4781
2001-07-16,62.8652
2001-07-17,66.3842
2001-07-18,64.4414
2001-07-19,70.1597
2001-07-20,67.8138
2001-07-23,66.1276
2001-07-24,63.7816
2001-07-25,63.3417
2001-07-26,67.997
2001-07-27,69.6466
2001-07-30,69.7565
2001-07-31,68.5102
2001-08-01,70.1597
2001-08-02,71.1128
2001-08-03,68.2903
2001-08-06,68.1803
2001-08-07,68.1803
2001-08-08,67.154
2001-08-09,65.9443
2001-08-10,65.981
2001-08-13,68.1803
2001-08-14,67.4839
2001-08-15,63.7816
2001-08-16,65.981
2001-08-17,62.2787
2001-08-20,60.6658
2001-08-21,60.8491
2001-08-22,65.4311
2001-08-23,66.3475
2001-08-24,68.7302
2001-08-27,68.9868
2001-08-28,68.3636
2001-08-29,67.1173
2001-08-30,63.0485
2001-08-31,63.7816
2001-09-04,64.1115
2001-09-05,60.116
2001-09-06,51.0986
2001-09-07,52.3815
2001-09-10,55.1308
2001-09-17,54.1777
2001-09-18,56.6337
2001-09-19,56.7436
2001-09-20,53.5179
2001-09-21,54.6542
2001-09-24,56.3404
2001-09-25,56.8169
2001-09-26,56.707
2001-09-27,56.8169
2001-09-28,57.1835
2001-10-01,56.0838
2001-10-02,55.8272
2001-10-03,56.2671
2001-10-04,58.2465
2001-10-05,61.9488
2001-10-08,63.7449
2001-10-09,61.289
2001-10-10,61.9854
2001-10-11,63.5983
2001-10-12,64.6613
2001-10-15,64.4414
2001-10-16,64.1482
2001-10-17,64.9179
2001-10-18,65.6144
2001-10-19,64.1482
2001-10-22,65.7977
2001-10-23,64.1482
2001-10-24,64.698
2001-10-25,63.3417
2001-10-26,62.8652
2001-10-29,62.1321
2001-10-30,59.1629
2001-10-31,60.006
2001-11-01,63.2317
2001-11-02,61.5822
2001-11-05,62.5353
2001-11-06,64.1482
2001-11-07,63.8916
2001-11-08,64.1482
2001-11-09,63.1951
2001-11-12,64.4414
2001-11-13,66.6041
2001-11-14,68.1803
2001-11-15,67.8138
2001-11-16,67.8138
2001-11-19,65.7977
2001-11-20,64.0015
2001-11-21,63.8182
2001-11-23,64.7713
2001-11-26,65.8343
2001-11-27,64.1848
2001-11-28,62.352
2001-11-29,60.8491
2001-11-30,60.9957
2001-12-03,61.9488
2001-12-04,62.462
2001-12-05,65.5777
2001-12-06,63.415
2001-12-07,61.7288
2001-12-10,61.0324
2001-12-11,61.6555
2001-12-12,62.0221
2001-12-13,59.1996
2001-12-14,59.6028
2001-12-17,59.6395
2001-12-18,60.8858
2001-12-19,57.77
2001-12-20,55.9005
2001-12-21,54.9475
2001-12-24,54.4343
2001-12-26,54.251
2001-12-27,54.2877
2001-12-28,54.6176
2001-12-31,55.0574
2002-01-02,56.9636
2002-01-03,58.3565
2002-01-04,57.0002
2002-01-07,55.6073
2002-01-08,54.251
2002-01-09,53.0047
2002-01-10,51.6851
2002-01-11,52.5648
2002-01-14,52.015
2002-01-15,51.6118
2002-01-16,50.952
2002-01-17,52.2349
2002-01-18,52.2349
2002-01-22,49.5957
2002-01-23,49.7057
2002-01-24,49.4857
2002-01-25,49.4857
2002-01-28,49.5957
2002-01-29,49.3024
2002-01-30,49.1192
2002-01-31,48.7893
2002-02-01,48.3127
2002-02-04,45.6368
2002-02-05,43.7307
2002-02-06,44.1706
2002-02-07,45.087
2002-02-08,46.9198
2002-02-11,49.3024
2002-02-12,49.1192
2002-02-13,49.1192
2002-02-14,48.2028
2002-02-15,46.6999
2002-02-19,44.9037
2002-02-20,45.3436
2002-02-21,43.9873
2002-02-22,43.2542
2002-02-25,47.8362
2002-02-26,47.5429
2002-02-27,49.4857
2002-02-28,47.6529
2002-03-01,50.952
2002-03-04,52.015
2002-03-05,54.251
2002-03-06,54.3243
2002-03-07,53.2613
2002-03-08,54.6542
2002-03-11,53.9944
2002-03-12,52.968
2002-03-13,51.6118
2002-03-14,51.0986
2002-03-15,51.3185
2002-03-18,50.9153
2002-03-19,51.3185
2002-03-20,48.4593
2002-03-21,49.4857
2002-03-22,49.2291
2002-03-25,49.4124
